stage,comparison_id,classifier,configuration_id,reference_configuration_id,phase,metric,unit,baseline_mean_across_seeds,reduced_mean_across_seeds,mean_paired_difference,std_paired_difference,ci95_low_paired_difference,ci95_high_paired_difference,mean_relative_change_percent,ci95_low_relative_change_percent,ci95_high_relative_change_percent,beneficial_change_percent,objective_direction,interpretation,scientific_sample_size,statistical_significance_claimed
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__inference__wall_time_sec,logistic_regression,pairwise_correlation_filter_natural,none_natural,inference,wall_time_sec,seconds,1.1924470491798274,1.301392586919901,0.10894553774007365,0.10640803211147486,-0.023177484852454994,0.2410685603326023,9.641065879582515,-2.718333279461948,22.000465038626977,-9.641065879582515,minimize,uncertain,5,False
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__training__absolute_peak_rss_mib,logistic_regression,pairwise_correlation_filter_natural,none_natural,training,absolute_peak_rss_mib,MiB,183.117578125,182.19539062500002,-0.9221875000000012,0.07596797629825269,-1.0165142011859385,-0.8278607988140637,-0.5035799498843996,-0.5546407777311134,-0.45251912203768574,0.5035799498843996,minimize,clear_reduction,5,False
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__training__feature_count,logistic_regression,pairwise_correlation_filter_natural,none_natural,training,feature_count,features,43.0,42.0,-1.0,0.0,-1.0,-1.0,-2.3255813953488373,-2.3255813953488373,-2.3255813953488373,2.3255813953488373,minimize,clear_reduction,5,False
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__training__incremental_peak_rss_mib,logistic_regression,pairwise_correlation_filter_natural,none_natural,training,incremental_peak_rss_mib,MiB,21.8975,21.2825,-0.6149999999999991,0.010458250331676836,-0.6279856329210448,-0.6020143670789534,-2.808526706445812,-2.866569107929414,-2.7504843049622103,2.808526706445812,minimize,clear_reduction,5,False
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__training__per_operation_latency_sec,logistic_regression,pairwise_correlation_filter_natural,none_natural,training,per_operation_latency_sec,seconds/operation,0.2999471600998004,0.35678575735997586,0.05683859726017544,0.019695879770606158,0.03238293243606392,0.08129426208428697,23.047246023212363,6.075048830680785,40.01944321574394,-23.047246023212363,minimize,clear_increase,5,False
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__training__per_record_latency_sec,logistic_regression,pairwise_correlation_filter_natural,none_natural,training,per_record_latency_sec,seconds/record,1.0712398574992872e-05,1.2742348477141994e-05,2.0299499021491225e-06,7.03424277521648e-07,1.1565333012879972e-06,2.9033665030102476e-06,23.04724602321237,6.075048830680782,40.01944321574396,-23.04724602321237,minimize,clear_increase,5,False
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__training__process_cpu_time_sec,logistic_regression,pairwise_correlation_filter_natural,none_natural,training,process_cpu_time_sec,seconds,0.32078121122000003,0.38378111538000004,0.06299990415999998,0.021805980801827864,0.03592420285284782,0.09007560546715214,23.94411666461982,6.497855987961199,41.39037734127844,-23.94411666461982,minimize,clear_increase,5,False
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__training__selected_input_bytes,logistic_regression,pairwise_correlation_filter_natural,none_natural,training,selected_input_bytes,bytes,9632132.0,9408132.0,-224000.0,0.0,-224000.0,-224000.0,-2.3255495252764393,-2.3255495252764393,-2.3255495252764393,2.3255495252764393,minimize,clear_reduction,5,False
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__training__serialized_model_bytes,logistic_regression,pairwise_correlation_filter_natural,none_natural,training,serialized_model_bytes,bytes,2342.0,2310.0,-32.0,0.0,-32.0,-32.0,-1.3663535439795047,-1.3663535439795047,-1.3663535439795047,1.3663535439795047,minimize,clear_reduction,5,False
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__training__throughput_records_sec,logistic_regression,pairwise_correlation_filter_natural,none_natural,training,throughput_records_sec,records/second,120239.94043232244,101177.43945133203,-19062.500980990426,15106.97500125615,-37820.28796181449,-304.7140001663647,-13.776851201962582,-22.62692073320825,-4.926781670716915,-13.776851201962582,maximize,clear_loss,5,False
V0.7-E,logistic_regression__pairwise_correlation_filter_natural__vs__none_natural__training__wall_time_sec,logistic_regression,pairwise_correlation_filter_natural,none_natural,training,wall_time_sec,seconds,0.2999471600998004,0.35678575735997586,0.05683859726017544,0.019695879770606158,0.03238293243606392,0.08129426208428697,23.047246023212363,6.075048830680785,40.01944321574394,-23.047246023212363,minimize,clear_increase,5,False
