observation_id,schema_version,stage,environment_id,classifier,configuration_id,seed,phase,outer_repetition,inner_operation_count,measured_operation_count,record_count,measured_record_count,feature_count,warmup_calls,worker_pid,wall_time_sec,process_cpu_time_sec,start_rss_mib,end_rss_mib,absolute_peak_rss_mib,incremental_peak_rss_mib,selected_input_bytes,numpy_dense_nbytes,serialized_model_bytes,per_operation_latency_sec,per_record_latency_sec,throughput_records_sec,time_unit,rss_unit,size_unit,throughput_unit,measurement_kind,measurement_scope,measurement_provenance,derived_measurement_provenance,workload_sha256,model_sha256,feature_manifest_sha256,v06_lock_sha256,status,failure_type,failure_stage,failure_reason
v07d__training__decision_tree__pairwise_correlation_filter_natural__s44__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,44,training,7,1,1,28000,28000,42,3,8488,0.10703152299902285,0.11053957499999978,167.203125,167.328125,167.328125,0.125,9408132,9408000,4244,0.10703152299902285,3.822554392822245e-06,261605.17215340032,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,5cf9b1bb19986b9a146c6ddb3b70359deb5ac49c06811edae3a4063a6dd4b39b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s44__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,44,training,8,1,1,28000,28000,42,3,8492,0.10914205700100865,0.12247119099999981,166.8046875,166.9296875,166.9296875,0.125,9408132,9408000,4244,0.10914205700100865,3.897930607178881e-06,256546.3833959189,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,5cf9b1bb19986b9a146c6ddb3b70359deb5ac49c06811edae3a4063a6dd4b39b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s44__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,44,training,9,1,1,28000,28000,42,3,8495,0.0864634429999569,0.09026466200000005,166.91796875,167.04296875,167.04296875,0.125,9408132,9408000,4244,0.0864634429999569,3.0879801071413176e-06,323836.2830406136,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,5cf9b1bb19986b9a146c6ddb3b70359deb5ac49c06811edae3a4063a6dd4b39b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s44__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,44,training,10,1,1,28000,28000,42,3,8501,0.08755377200213843,0.09082659800000004,167.38671875,167.51171875,167.51171875,0.125,9408132,9408000,4244,0.08755377200213843,3.126920428647801e-06,319803.46888214163,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,5cf9b1bb19986b9a146c6ddb3b70359deb5ac49c06811edae3a4063a6dd4b39b,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s44__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,44,training,1,1,1,28000,28000,43,3,8507,0.30765757400149596,0.31990573599999994,161.62109375,161.75,183.49609375,21.875,9632132,9632000,2342,0.30765757400149596,1.0987770500053427e-05,91010.27364879323,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,a824be560f83eb8319bb04addaba6bd0e8840f0c7d78194d99b18f57a58eaab1,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s44__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,44,training,2,1,1,28000,28000,43,3,8510,0.28044567099641426,0.2900401539999997,160.8359375,160.96484375,182.7109375,21.875,9632132,9632000,2342,0.28044567099641426,1.0015916821300509e-05,99841.084729591,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,a824be560f83eb8319bb04addaba6bd0e8840f0c7d78194d99b18f57a58eaab1,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s44__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,44,training,3,1,1,28000,28000,43,3,8513,0.27475199500258896,0.28500209099999996,161.84765625,161.9765625,183.72265625,21.875,9632132,9632000,2342,0.27475199500258896,9.812571250092463e-06,101910.08804043866,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,a824be560f83eb8319bb04addaba6bd0e8840f0c7d78194d99b18f57a58eaab1,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s44__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,44,training,4,1,1,28000,28000,43,3,8516,0.2705455260002054,0.28371200399999985,161.609375,161.73828125,183.484375,21.875,9632132,9632000,2342,0.2705455260002054,9.66234021429305e-06,103494.59632157709,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,a824be560f83eb8319bb04addaba6bd0e8840f0c7d78194d99b18f57a58eaab1,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s44__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,44,training,5,1,1,28000,28000,43,3,8519,0.2612470319982094,0.2884633049999996,161.2890625,161.54296875,183.2890625,22.0,9632132,9632000,2342,0.2612470319982094,9.330251142793194e-06,107178.25112054062,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,a824be560f83eb8319bb04addaba6bd0e8840f0c7d78194d99b18f57a58eaab1,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s44__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,44,training,6,1,1,28000,28000,43,3,8542,0.412041165996925,0.4379625140000001,161.578125,161.70703125,183.453125,21.875,9632132,9632000,2342,0.412041165996925,1.4715755928461607e-05,67954.37521941427,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,a824be560f83eb8319bb04addaba6bd0e8840f0c7d78194d99b18f57a58eaab1,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s44__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,44,training,7,1,1,28000,28000,43,3,8547,0.43769379800141905,0.4601623330000004,161.50390625,161.6328125,183.37890625,21.875,9632132,9632000,2342,0.43769379800141905,1.563192135719354e-05,63971.66267343185,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,a824be560f83eb8319bb04addaba6bd0e8840f0c7d78194d99b18f57a58eaab1,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s44__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,44,training,8,1,1,28000,28000,43,3,8550,0.3322978840005817,0.346073466,161.20703125,161.3359375,183.08203125,21.875,9632132,9632000,2342,0.3322978840005817,1.1867781571449346e-05,84261.74630697012,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,a824be560f83eb8319bb04addaba6bd0e8840f0c7d78194d99b18f57a58eaab1,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s44__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,44,training,9,1,1,28000,28000,43,3,8556,0.37132787500013364,0.4023187909999999,161.58203125,161.73828125,183.45703125,21.875,9632132,9632000,2342,0.37132787500013364,1.3261709821433345e-05,75405.05813087671,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,a824be560f83eb8319bb04addaba6bd0e8840f0c7d78194d99b18f57a58eaab1,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s44__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,44,training,10,1,1,28000,28000,43,3,8559,0.31500755000161007,0.32710818600000025,161.109375,161.36328125,183.109375,22.0,9632132,9632000,2342,0.31500755000161007,1.1250269642914646e-05,88886.75842803414,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,a824be560f83eb8319bb04addaba6bd0e8840f0c7d78194d99b18f57a58eaab1,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s44__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,training,1,1,1,28000,28000,42,3,8564,0.3986247850007203,0.42366707299999984,160.8828125,161.01171875,182.1328125,21.25,9408132,9408000,2310,0.3986247850007203,1.423659946431144e-05,70241.49288647319,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s44__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,training,2,1,1,28000,28000,42,3,8568,0.7369131699997524,0.7972404409999996,161.06640625,161.1953125,182.31640625,21.25,9408132,9408000,2310,0.7369131699997524,2.6318327499991157e-05,37996.33544344093,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s44__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,training,3,1,1,28000,28000,42,3,8571,0.6358016249978391,0.6842658850000003,160.94140625,161.19140625,182.31640625,21.375,9408132,9408000,2310,0.6358016249978391,2.270720089277997e-05,44038.89342071934,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s44__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,training,4,1,1,28000,28000,42,3,8575,0.4319209640016197,0.4584212780000003,161.1171875,161.37109375,182.4921875,21.375,9408132,9408000,2310,0.4319209640016197,1.542574871434356e-05,64826.67509487916,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s44__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,training,5,1,1,28000,28000,42,3,8578,0.22958785100126988,0.23698188099999928,161.16015625,161.4140625,182.53515625,21.375,9408132,9408000,2310,0.22958785100126988,8.19956610718821e-06,121957.67275092064,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s44__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,training,6,1,1,28000,28000,42,3,8586,0.2802335859996674,0.2847721500000002,161.265625,161.39453125,182.515625,21.25,9408132,9408000,2310,0.2802335859996674,1.0008342357130978e-05,99916.64596560254,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s44__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,training,7,1,1,28000,28000,42,3,8594,0.3121021480001218,0.3236112929999999,161.11328125,161.2421875,182.36328125,21.25,9408132,9408000,2310,0.3121021480001218,1.1146505285718636e-05,89714.21753876898,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s44__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,training,8,1,1,28000,28000,42,3,8597,0.28955703300016467,0.32286681900000014,161.22265625,161.3515625,182.47265625,21.25,9408132,9408000,2310,0.28955703300016467,1.0341322607148738e-05,96699.4298494006,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s44__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,training,9,1,1,28000,28000,42,3,8602,0.30261197200161405,0.3171219719999998,160.8984375,161.02734375,182.1484375,21.25,9408132,9408000,2310,0.30261197200161405,1.0807570428629074e-05,92527.73383285264,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s44__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,44,training,10,1,1,28000,28000,42,3,8605,0.30189750700083096,0.31452340800000034,160.97265625,161.1015625,182.22265625,21.25,9408132,9408000,2310,0.30189750700083096,1.0782053821458249e-05,92746.70823937254,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,e792013fcf0913aa07c5d671d3f8666d36a69756254cc0af93549819efdb4d1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s44__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,training,1,1,1,28000,28000,11,3,8610,0.03857879700080957,0.04027073700000017,154.1484375,154.27734375,165.0234375,10.875,2464132,2464000,1366,0.03857879700080957,1.377814178600342e-06,725787.2763480007,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s44__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,training,2,1,1,28000,28000,11,3,8613,0.04556605099787703,0.04717322800000012,154.8359375,154.96484375,165.7109375,10.875,2464132,2464000,1366,0.04556605099787703,1.6273589642098938e-06,614492.5747746837,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s44__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,training,3,1,1,28000,28000,11,3,8617,0.039729381998768076,0.04230247399999998,154.4296875,154.55859375,165.3046875,10.875,2464132,2464000,1366,0.039729381998768076,1.4189064999560027e-06,704768.0731824175,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s44__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,training,4,1,1,28000,28000,11,3,8620,0.05533979200117756,0.0618006900000001,155.03125,155.16015625,165.90625,10.875,2464132,2464000,1366,0.05533979200117756,1.9764211428991984e-06,505965.0386724294,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
