stage,comparison_id,classifier,configuration_id,reference_configuration_id,seed,phase,metric,unit,baseline_seed_mean,reduced_seed_mean,paired_difference_reduced_minus_baseline,relative_change_percent,mean_paired_difference,std_paired_difference,ci95_low_paired_difference,ci95_high_paired_difference,mean_relative_change_percent,ci95_low_relative_change_percent,ci95_high_relative_change_percent,scientific_sample_size,sign_convention,comparison_scope
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__feature_count,decision_tree,pairwise_correlation_filter_natural,none_natural,45,training,feature_count,features,43.0,42.0,-1.0,-2.3255813953488373,-1.0,0.0,-1.0,-1.0,-2.3255813953488373,-2.3255813953488373,-2.3255813953488373,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__feature_count,decision_tree,pairwise_correlation_filter_natural,none_natural,46,training,feature_count,features,43.0,42.0,-1.0,-2.3255813953488373,-1.0,0.0,-1.0,-1.0,-2.3255813953488373,-2.3255813953488373,-2.3255813953488373,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__selected_input_bytes,decision_tree,pairwise_correlation_filter_natural,none_natural,42,training,selected_input_bytes,bytes,9632132.0,9408132.0,-224000.0,-2.3255495252764393,-224000.0,0.0,-224000.0,-224000.0,-2.3255495252764393,-2.3255495252764393,-2.3255495252764393,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__selected_input_bytes,decision_tree,pairwise_correlation_filter_natural,none_natural,43,training,selected_input_bytes,bytes,9632132.0,9408132.0,-224000.0,-2.3255495252764393,-224000.0,0.0,-224000.0,-224000.0,-2.3255495252764393,-2.3255495252764393,-2.3255495252764393,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__selected_input_bytes,decision_tree,pairwise_correlation_filter_natural,none_natural,44,training,selected_input_bytes,bytes,9632132.0,9408132.0,-224000.0,-2.3255495252764393,-224000.0,0.0,-224000.0,-224000.0,-2.3255495252764393,-2.3255495252764393,-2.3255495252764393,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__selected_input_bytes,decision_tree,pairwise_correlation_filter_natural,none_natural,45,training,selected_input_bytes,bytes,9632132.0,9408132.0,-224000.0,-2.3255495252764393,-224000.0,0.0,-224000.0,-224000.0,-2.3255495252764393,-2.3255495252764393,-2.3255495252764393,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__selected_input_bytes,decision_tree,pairwise_correlation_filter_natural,none_natural,46,training,selected_input_bytes,bytes,9632132.0,9408132.0,-224000.0,-2.3255495252764393,-224000.0,0.0,-224000.0,-224000.0,-2.3255495252764393,-2.3255495252764393,-2.3255495252764393,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__serialized_model_bytes,decision_tree,pairwise_correlation_filter_natural,none_natural,42,training,serialized_model_bytes,bytes,3780.0,3764.0,-16.0,-0.42328042328042326,-16.0,0.0,-16.0,-16.0,-0.38922592029468583,-0.4284364114222066,-0.35001542916716505,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__serialized_model_bytes,decision_tree,pairwise_correlation_filter_natural,none_natural,43,training,serialized_model_bytes,bytes,4420.0,4404.0,-16.0,-0.36199095022624433,-16.0,0.0,-16.0,-16.0,-0.38922592029468583,-0.4284364114222066,-0.35001542916716505,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__serialized_model_bytes,decision_tree,pairwise_correlation_filter_natural,none_natural,44,training,serialized_model_bytes,bytes,4260.0,4244.0,-16.0,-0.3755868544600939,-16.0,0.0,-16.0,-16.0,-0.38922592029468583,-0.4284364114222066,-0.35001542916716505,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__serialized_model_bytes,decision_tree,pairwise_correlation_filter_natural,none_natural,45,training,serialized_model_bytes,bytes,3780.0,3764.0,-16.0,-0.42328042328042326,-16.0,0.0,-16.0,-16.0,-0.38922592029468583,-0.4284364114222066,-0.35001542916716505,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__training__serialized_model_bytes,decision_tree,pairwise_correlation_filter_natural,none_natural,46,training,serialized_model_bytes,bytes,4420.0,4404.0,-16.0,-0.36199095022624433,-16.0,0.0,-16.0,-16.0,-0.38922592029468583,-0.4284364114222066,-0.35001542916716505,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__inference__wall_time_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,42,inference,wall_time_sec,seconds,1.296875317499871,2.713946135300648,1.417070817800777,109.2680845011855,0.21133212517997882,0.7033463559122684,-0.6619877232240977,1.0846519735840554,18.145643274255995,-46.63541403211452,82.92670058062652,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__inference__wall_time_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,43,inference,wall_time_sec,seconds,1.8316893200004416,1.4024849851004546,-0.429204334899987,-23.432157965515874,0.21133212517997882,0.7033463559122684,-0.6619877232240977,1.0846519735840554,18.145643274255995,-46.63541403211452,82.92670058062652,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__inference__wall_time_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,44,inference,wall_time_sec,seconds,1.4971693282004708,1.4606946858999437,-0.036474642300527105,-2.4362402844819138,0.21133212517997882,0.7033463559122684,-0.6619877232240977,1.0846519735840554,18.145643274255995,-46.63541403211452,82.92670058062652,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__inference__wall_time_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,45,inference,wall_time_sec,seconds,1.46252975149946,1.5533315339998808,0.09080178250042081,6.208542589121774,0.21133212517997882,0.7033463559122684,-0.6619877232240977,1.0846519735840554,18.145643274255995,-46.63541403211452,82.92670058062652,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__inference__wall_time_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,46,inference,wall_time_sec,seconds,1.2917110592003156,1.306178061999526,0.014467002799210427,1.1199875309704936,0.21133212517997882,0.7033463559122684,-0.6619877232240977,1.0846519735840554,18.145643274255995,-46.63541403211452,82.92670058062652,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__inference__process_cpu_time_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,42,inference,process_cpu_time_sec,seconds,1.3481468581,2.9172302508,1.5690833926999999,116.38816522640383,0.22696891033999997,0.7797087848028296,-0.7411674168328816,1.1951052375128814,18.89791397943196,-50.1809086706177,87.97673662948162,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
V0.7-E,decision_tree__pairwise_correlation_filter_natural__vs__none_natural__inference__process_cpu_time_sec,decision_tree,pairwise_correlation_filter_natural,none_natural,43,inference,process_cpu_time_sec,seconds,1.9379509848,1.4714557871,-0.46649519770000003,-24.071568443107097,0.22696891033999997,0.7797087848028296,-0.7411674168328816,1.1951052375128814,18.89791397943196,-50.1809086706177,87.97673662948162,5,negative_relative_change_is_reduction_positive_is_increase,paired_same_seed_means_after_within_seed_aggregation
