stage,comparison_tier,classifier,phase,metric,unit,candidate_configuration_id,reference_configuration_id,candidate_mean,reference_mean,mean_difference,std_difference,mean_percent_change,ci95_low,ci95_high,n,df,t_critical,aggregation_hierarchy
V1.0-F,primary,logistic_regression,inference,absolute_peak_rss_mib,MiB,HYBRID-K13,BGWO-K14,155.497890625,155.56382812500001,-0.06593750000000113,0.13895723280501332,-0.042318185379469485,-0.23847568672663944,0.10660068672663715,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,primary,logistic_regression,inference,incremental_peak_rss_mib,MiB,HYBRID-K13,BGWO-K14,0.4025,0.4175,-0.015000000000000013,0.04952903189039737,-3.0688646426312496,-0.07649841343405547,0.046498413434055454,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,primary,logistic_regression,inference,inference_latency_sec,seconds,HYBRID-K13,BGWO-K14,0.003690489187889625,0.0025593253939075566,0.0011311637939820682,0.0015617627923973578,37.64950712169445,-0.0008080207655973999,0.0030703483535615365,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,primary,logistic_regression,inference,per_record_latency_sec,seconds,HYBRID-K13,BGWO-K14,6.150815313149375e-07,4.2655423231792616e-07,1.8852729899701143e-07,2.6029379873289306e-07,37.64950712169447,-1.346701275995667e-07,5.117247255935896e-07,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,primary,logistic_regression,inference,process_cpu_time_sec,seconds,HYBRID-K13,BGWO-K14,1.9321850262399998,1.3328215671199999,0.59936345912,0.8275902840421787,38.36534859073201,-0.4282255629036843,1.6269524811436842,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,primary,logistic_regression,inference,throughput_records_sec,records/second,HYBRID-K13,BGWO-K14,2370661.682186031,2775699.5410489934,-405037.8588629625,449946.69839872024,-16.38132172691987,-963720.4542071607,153644.73648123565,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,primary,logistic_regression,inference,wall_time_sec,seconds,HYBRID-K13,BGWO-K14,1.889530464199488,1.310374601680669,0.5791558625188189,0.7996225497074472,37.64950712169445,-0.41370663198586877,1.5720183570235067,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,absolute_peak_rss_mib,MiB,HYBRID-K13,K42,160.615390625,170.06117187499999,-9.445781250000005,0.09019014405665958,-5.55433934101049,-9.557767100624895,-9.333795399375115,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,incremental_peak_rss_mib,MiB,HYBRID-K13,K42,2.8825000000000003,0.14500000000000002,2.7375,0.012499999999999956,1896.8997668997667,2.7219792006105266,2.753020799389473,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,inference_latency_sec,seconds,HYBRID-K13,K42,0.032311668200709395,0.09546390990042711,-0.0631522416997177,0.006630866734774284,-66.04519398563569,-0.07138554988921889,-0.054918933510216504,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,per_record_latency_sec,seconds,HYBRID-K13,K42,1.1539881500253353e-06,3.4094253535866816e-06,-2.2554372035613465e-06,2.3681666909908188e-07,-66.04519398563569,-2.5494839246149608e-06,-1.9613904825077323e-06,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,process_cpu_time_sec,seconds,HYBRID-K13,K42,0.03296869539999999,0.09758165388000002,-0.06461295848000002,0.007033744354165598,-66.09533918572052,-0.07334650528622771,-0.05587941167377233,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,throughput_records_sec,records/second,HYBRID-K13,K42,880020.5707267126,296593.8779037789,583426.6928229337,34841.568170476734,197.662065105858,540165.1736238429,626688.2120220244,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,wall_time_sec,seconds,HYBRID-K13,K42,0.032311668200709395,0.09546390990042711,-0.0631522416997177,0.006630866734774284,-66.04519398563569,-0.07138554988921889,-0.054918933510216504,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,absolute_peak_rss_mib,MiB,HYBRID-K13,K42,155.801328125,157.83234375,-2.0310156250000033,0.12675543502199796,-1.286783416977028,-2.1884032792801533,-1.8736279707198533,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,incremental_peak_rss_mib,MiB,HYBRID-K13,K42,0.39249999999999996,0.4175,-0.025,0.048412291827592706,-5.592909304484257,-0.08511179755525713,0.03511179755525713,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,inference_latency_sec,seconds,HYBRID-K13,K42,0.00417321209429673,0.0057713953371902,-0.0015981832428934692,0.0038293671892931517,-13.531562449896992,-0.006352970437585551,0.0031566039517986126,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,per_record_latency_sec,seconds,HYBRID-K13,K42,6.955353490494549e-07,9.618992228650332e-07,-2.663638738155783e-07,6.382278648821921e-07,-13.531562449896999,-1.0588284062642589e-06,5.261006586331023e-07,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,process_cpu_time_sec,seconds,HYBRID-K13,K42,2.1849143515200002,3.0453859481000003,-0.86047159658,2.0544321707039335,-13.436745713199567,-3.4113859630421075,1.6904427698821074,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,throughput_records_sec,records/second,HYBRID-K13,K42,1760296.3049618949,1466363.4459015634,293932.85906033154,908870.3348173477,43.015448583531,-834578.6719591622,1422444.3900798252,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,wall_time_sec,seconds,HYBRID-K13,K42,2.136684592279926,2.9549544126413823,-0.8182698203614562,1.9606360009180936,-13.531562449896992,-3.252720864043802,1.6161812233208896,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,absolute_peak_rss_mib,MiB,HYBRID-K13,K42,166.676640625,185.164296875,-18.487656249999993,0.08568660107341584,-9.984449067915962,-18.5940502136501,-18.381262286349887,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,incremental_peak_rss_mib,MiB,HYBRID-K13,K42,9.0175,21.2725,-12.254999999999999,0.018957188610129554,-57.60957750890266,-12.278538457712498,-12.2314615422875,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,inference_latency_sec,seconds,HYBRID-K13,K42,0.056675407739821826,0.23141361316025724,-0.17473820542043542,0.04980011097334481,-74.82107515964931,-0.23657320797969966,-0.11290320286117117,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,per_record_latency_sec,seconds,HYBRID-K13,K42,2.0241217049936363e-06,8.264771898580614e-06,-6.240650193586979e-06,1.778575391905171e-06,-74.82107515964931,-8.44904314213213e-06,-4.032257245041828e-06,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,process_cpu_time_sec,seconds,HYBRID-K13,K42,0.058288797260000025,0.23917645067999999,-0.18088765341999996,0.05285353844534531,-74.913526222441,-0.24651398679872236,-0.11526132004127757,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,throughput_records_sec,records/second,HYBRID-K13,K42,511223.0694669594,128300.3376263219,382922.7318406375,67442.3303755802,310.7838390679439,299182.02143119945,466663.4422500756,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,wall_time_sec,seconds,HYBRID-K13,K42,0.056675407739821826,0.23141361316025724,-0.17473820542043542,0.04980011097334481,-74.82107515964931,-0.23657320797969966,-0.11290320286117117,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,absolute_peak_rss_mib,MiB,HYBRID-K13,K42,155.497890625,156.9659375,-1.4680468749999989,0.10789116242625396,-0.9352178101978291,-1.6020114420331981,-1.3340823079667996,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,incremental_peak_rss_mib,MiB,HYBRID-K13,K42,0.4025,0.40750000000000003,-0.0050000000000000044,0.016770509831248438,-1.2546719567592446,-0.025823337500000022,0.015823337500000013,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,inference_latency_sec,seconds,HYBRID-K13,K42,0.003690489187889625,0.003977650749766326,-0.00028716156187670106,0.0027383809899249947,3.5745405290180097,-0.0036873105216025984,0.003112987397849196,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,per_record_latency_sec,seconds,HYBRID-K13,K42,6.150815313149375e-07,6.62941791627721e-07,-4.786026031278345e-08,4.563968316541658e-07,3.5745405290180132,-6.145517536004331e-07,5.188312329748661e-07,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,process_cpu_time_sec,seconds,HYBRID-K13,K42,1.9321850262399998,2.0870144444600003,-0.15482941822000007,1.458278680730145,4.025939368758137,-1.9655214868246935,1.6558626503846934,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,throughput_records_sec,records/second,HYBRID-K13,K42,2370661.682186031,1740766.539468286,629895.1427177446,1219049.6753250246,48.63131305270878,-883754.8938040569,2143545.179239546,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,wall_time_sec,seconds,HYBRID-K13,K42,1.889530464199488,2.036557183880359,-0.14702671968087094,1.4020510668415973,3.5745405290180097,-1.8879029870605304,1.5938495476987884,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,absolute_peak_rss_mib,MiB,HYBRID-K13,MI-K11,160.615390625,160.12484375,0.49054687499999544,0.07454257071387238,0.30635476957514546,0.3979900521179429,0.583103697882048,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,incremental_peak_rss_mib,MiB,HYBRID-K13,MI-K11,2.8825000000000003,2.7649999999999997,0.11750000000000008,0.031374750995027886,4.258512729100967,0.0785431027129191,0.15645689728708106,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,inference_latency_sec,seconds,HYBRID-K13,MI-K11,0.032311668200709395,0.0501597121002851,-0.017848043899575713,0.0049715879679950005,-35.11853017486273,-0.024021085459445365,-0.011675002339706062,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,per_record_latency_sec,seconds,HYBRID-K13,MI-K11,1.1539881500253353e-06,1.7914182892958968e-06,-6.374301392705614e-07,1.7755671314267875e-07,-35.11853017486273,-8.578959092659063e-07,-4.169643692752165e-07,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,process_cpu_time_sec,seconds,HYBRID-K13,MI-K11,0.03296869539999999,0.05120009290000003,-0.01823139750000004,0.005089450552539491,-35.13770013853555,-0.024550784782288886,-0.011912010217711197,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,throughput_records_sec,records/second,HYBRID-K13,MI-K11,880020.5707267126,573129.8749608174,306890.6957658952,65073.05141036541,54.64735006597018,226091.833637801,387689.5578939894,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,training,wall_time_sec,seconds,HYBRID-K13,MI-K11,0.032311668200709395,0.0501597121002851,-0.017848043899575713,0.0049715879679950005,-35.11853017486273,-0.024021085459445365,-0.011675002339706062,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,absolute_peak_rss_mib,MiB,HYBRID-K13,MI-K11,155.801328125,155.75968749999998,0.04164062500000796,0.15093994644108547,0.02679022170060172,-0.1457760652855891,0.229057315285605,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,incremental_peak_rss_mib,MiB,HYBRID-K13,MI-K11,0.39249999999999996,0.4025,-0.01000000000000002,0.04454632420301365,-2.119047619047625,-0.06531156491947387,0.04531156491947384,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,inference_latency_sec,seconds,HYBRID-K13,MI-K11,0.00417321209429673,0.0036967204005071605,0.000476491693789569,0.003358247270660282,52.630506529435934,-0.0036933228812636443,0.0046463062688427825,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,per_record_latency_sec,seconds,HYBRID-K13,MI-K11,6.955353490494549e-07,6.161200667511936e-07,7.94152822982615e-08,5.597078784433804e-07,52.630506529435934,-6.15553813543941e-07,7.743843781404639e-07,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,process_cpu_time_sec,seconds,HYBRID-K13,MI-K11,2.1849143515200002,1.93697642658,0.24793792494000005,1.7959056830343716,54.56122582602247,-1.98197342136335,2.47784927124335,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,throughput_records_sec,records/second,HYBRID-K13,MI-K11,1760296.3049618949,2220735.942388977,-460439.63742708194,1223360.8410692269,-1.2918782278070284,-1979442.693040926,1058563.4181867624,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,decision_tree,inference,wall_time_sec,seconds,HYBRID-K13,MI-K11,2.136684592279926,1.8927208450596662,0.24396374722025932,1.7194226025780643,52.630506529435934,-1.8909813152069859,2.3789088096475046,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,absolute_peak_rss_mib,MiB,HYBRID-K13,MI-K11,166.676640625,168.025234375,-1.3485937499999978,0.2962849553728144,-0.8023528256218231,-1.716480098356843,-0.9807074016431527,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,incremental_peak_rss_mib,MiB,HYBRID-K13,MI-K11,9.0175,10.7625,-1.7449999999999997,0.269924758034531,-16.168795300178576,-2.0801558415764902,-1.409844158423509,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,inference_latency_sec,seconds,HYBRID-K13,MI-K11,0.056675407739821826,0.03944783740051207,0.01722757033930975,0.005969359115804533,43.247122717634944,0.009815632313699581,0.02463950836491992,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,per_record_latency_sec,seconds,HYBRID-K13,MI-K11,2.0241217049936363e-06,1.408851335732574e-06,6.152703692610626e-07,2.1319139699301905e-07,43.247122717634944,3.5055829691784225e-07,8.799824416042829e-07,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,process_cpu_time_sec,seconds,HYBRID-K13,MI-K11,0.058288797260000025,0.04032063857999994,0.017968158680000082,0.006288542820666226,44.12871248678453,0.010159901754266131,0.025776415605734033,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,throughput_records_sec,records/second,HYBRID-K13,MI-K11,511223.0694669594,735499.1098887272,-224276.0404217678,35352.38858640889,-30.689062342517882,-268171.826916837,-180380.25392669858,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,training,wall_time_sec,seconds,HYBRID-K13,MI-K11,0.056675407739821826,0.03944783740051207,0.01722757033930975,0.005969359115804533,43.247122717634944,0.009815632313699581,0.02463950836491992,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,absolute_peak_rss_mib,MiB,HYBRID-K13,MI-K11,155.497890625,155.321953125,0.1759375000000034,0.07869062819560853,0.11328777141704642,0.0782301836755484,0.2736448163244584,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,incremental_peak_rss_mib,MiB,HYBRID-K13,MI-K11,0.4025,0.39249999999999996,0.009999999999999986,0.03579455265819087,2.7952775811507697,-0.0344448056834981,0.054444805683498076,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,inference_latency_sec,seconds,HYBRID-K13,MI-K11,0.003690489187889625,0.003242353438828331,0.0004481357490612934,0.002572332316755399,28.806676785562853,-0.00274583655905232,0.003642108057174907,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,per_record_latency_sec,seconds,HYBRID-K13,MI-K11,6.150815313149375e-07,5.403922398047219e-07,7.468929151021563e-08,4.287220527925665e-07,28.80667678556286,-4.5763942650872e-07,6.070180095291512e-07,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,process_cpu_time_sec,seconds,HYBRID-K13,MI-K11,1.9321850262399998,1.6860385846,0.24614644163999996,1.3527065974795855,30.06844058181856,-1.433460576943835,1.9257534602238349,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,throughput_records_sec,records/second,HYBRID-K13,MI-K11,2370661.682186031,2465696.1206878102,-95034.43850177941,983763.4146248886,-1.1760978573565122,-1316538.0069094868,1126469.129905928,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V1.0-F,secondary,logistic_regression,inference,wall_time_sec,seconds,HYBRID-K13,MI-K11,1.889530464199488,1.6600849606801056,0.22944550351938223,1.3170341461787642,28.806676785562853,-1.4058683182347878,1.8647593252735524,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
