stage,classifier,configuration_id,phase,metric,unit,seed_count,mean_of_seed_means,std_of_seed_means,min_of_seed_means,max_of_seed_means,feature_count,input_dataframe_memory_bytes,numpy_dense_nbytes,serialized_model_bytes,measurement_provenance,aggregation_hierarchy
V1.0-F,logistic_regression,K43,training,process_cpu_time_sec,seconds,5,0.25882071764,0.05172188632141517,0.19580437879999998,0.31468981420000003,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,training,standby_gap_sec,seconds,5,9.84985672403127e-07,2.857005491575931e-07,6.878559361211955e-07,1.4337078027892857e-06,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,training,throughput_records_sec,records/second,5,116942.7014486439,24964.700552835624,93193.64604245544,150347.88766845694,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,training,wall_clock_elapsed_sec,seconds,5,14.153101472854615,0.35728307621802696,13.612511730194091,14.50148766040802,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,K43,training,wall_time_sec,seconds,5,0.2503962959197815,0.049603870992346664,0.18940467609936604,0.3029574826017779,43,9632132,9632000,2358,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,inference,absolute_peak_rss_mib,MiB,5,155.321953125,0.08103440069920703,155.2265625,155.433203125,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,inference,incremental_peak_rss_mib,MiB,5,0.39249999999999996,0.018957188610128878,0.3625,0.4125,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,inference,inference_latency_sec,seconds,5,0.003242353438828331,0.0010902681307255282,0.0017637142751979694,0.004339848283791525,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,inference,monotonic_elapsed_sec,seconds,5,19.933840039321222,5.018395769011667,12.959849896199739,24.696021894502337,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,inference,per_record_latency_sec,seconds,5,5.403922398047219e-07,1.8171135512092133e-07,2.9395237919966156e-07,7.233080472985876e-07,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,inference,process_cpu_time_sec,seconds,5,1.6860385846,0.5719005361357455,0.9100449935999999,2.2462903995,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,inference,standby_gap_sec,seconds,5,1.6957361367531122e-06,2.7803480416574996e-06,1.614651409909129e-07,6.654205935774371e-06,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,inference,throughput_records_sec,records/second,5,2465696.1206878102,685390.4293726571,1764099.7896021134,3546925.924621704,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,inference,wall_clock_elapsed_sec,seconds,5,19.566364645957947,4.907539455991753,12.816892004013061,24.062545442581175,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,inference,wall_time_sec,seconds,5,1.6600849606801056,0.5582172829314704,0.9030217089013604,2.222002321301261,11,528132,528000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,training,absolute_peak_rss_mib,MiB,5,168.025234375,0.31391398851834657,167.469921875,168.226953125,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,training,incremental_peak_rss_mib,MiB,5,10.7625,0.2795084971874737,10.2625,10.8875,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,training,inference_latency_sec,seconds,5,0.03944783740051207,0.004832471879464035,0.033969810599228364,0.04709400080100749,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,training,monotonic_elapsed_sec,seconds,5,13.490519133680209,0.37895075187435817,13.10623207610115,13.94470481570097,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,training,per_record_latency_sec,seconds,5,1.408851335732574e-06,1.7258828140942986e-07,1.213207521401013e-06,1.681928600035982e-06,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,training,process_cpu_time_sec,seconds,5,0.04032063857999994,0.00506049982061324,0.034956575399999947,0.04847079409999995,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,training,standby_gap_sec,seconds,5,8.894421625882387e-07,2.5460065475307683e-07,4.6473796828649937e-07,1.0997500794474036e-06,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,training,throughput_records_sec,records/second,5,735499.1098887272,91147.94999221957,598552.7416709666,836453.1968097675,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,training,wall_clock_elapsed_sec,seconds,5,13.370371856689454,0.4119437045129439,12.847832131385804,13.944705915451049,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
V1.0-F,logistic_regression,MI-K11,training,wall_time_sec,seconds,5,0.03944783740051207,0.004832471879464035,0.033969810599228364,0.04709400080100749,11,2464132,2464000,1350,DIRECT_COMPUTATIONAL,seeds_are_scientific_units_ten_repetitions_nested
