classifier,configuration_id,scenario_id,attack_type,attack_rate,attack_severity,metric,count,mean,std,min,max,ci95_low,ci95_high
decision_tree,pairwise_correlation_filter_natural,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,visible_attack_f1,0,,,,,,
logistic_regression,pairwise_correlation_filter_natural,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,visible_feature_attack_count,5,0.0,0.0,0.0,0.0,0.0,0.0
logistic_regression,pairwise_correlation_filter_natural,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,invisible_feature_attack_count,5,300.0,0.0,300.0,300.0,300.0,300.0
logistic_regression,pairwise_correlation_filter_natural,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,selected_feature_visibility_rate,5,0.0,0.0,0.0,0.0,0.0,0.0
logistic_regression,pairwise_correlation_filter_natural,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,visible_attack_recall,0,,,,,,
logistic_regression,pairwise_correlation_filter_natural,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,invisible_attack_recall,5,0.43133333333333335,0.061037329197430934,0.36333333333333334,0.5233333333333333,0.35554547912231166,0.507121187544355
logistic_regression,pairwise_correlation_filter_natural,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,visible_attack_f1,0,,,,,,
decision_tree,mutual_information_select_k_best_k11,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,visible_feature_attack_count,5,0.0,0.0,0.0,0.0,0.0,0.0
decision_tree,mutual_information_select_k_best_k11,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,invisible_feature_attack_count,5,300.0,0.0,300.0,300.0,300.0,300.0
decision_tree,mutual_information_select_k_best_k11,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,selected_feature_visibility_rate,5,0.0,0.0,0.0,0.0,0.0,0.0
decision_tree,mutual_information_select_k_best_k11,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,visible_attack_recall,0,,,,,,
decision_tree,mutual_information_select_k_best_k11,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,invisible_attack_recall,5,0.142,0.1771628252954515,0.0,0.37333333333333335,-0.0779767019896001,0.3619767019896001
decision_tree,mutual_information_select_k_best_k11,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,visible_attack_f1,0,,,,,,
logistic_regression,mutual_information_select_k_best_k11,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,visible_feature_attack_count,5,0.0,0.0,0.0,0.0,0.0,0.0
logistic_regression,mutual_information_select_k_best_k11,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,invisible_feature_attack_count,5,300.0,0.0,300.0,300.0,300.0,300.0
logistic_regression,mutual_information_select_k_best_k11,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,selected_feature_visibility_rate,5,0.0,0.0,0.0,0.0,0.0,0.0
logistic_regression,mutual_information_select_k_best_k11,transaction_status_manipulation__r0p05__medium,transaction_status_manipulation,0.05,MEDIUM,visible_attack_recall,0,,,,,,
