classifier,configuration_id,scenario_id,attack_type,attack_rate,attack_severity,metric,count,mean,std,min,max,ci95_low,ci95_high
logistic_regression,pairwise_correlation_filter_natural,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,serialized_model_kib,5,2.255859375,0.0,2.255859375,2.255859375,2.255859375,2.255859375
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,selected_feature_count,5,11.0,0.0,11.0,11.0,11.0,11.0
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,source_block_count,5,5.0,0.7071067811865476,4.0,6.0,4.122010966914219,5.877989033085781
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,selected_input_bytes,5,528132.0,0.0,528132.0,528132.0,528132.0,528132.0
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,model_fit_wall_time_sec,0,,,,,,
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,model_fit_cpu_time_sec,0,,,,,,
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,model_fit_peak_rss_mib,0,,,,,,
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,combined_fit_wall_time_sec,0,,,,,,
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,inference_wall_time_sec,5,0.0022479877799923996,0.0005907546843376966,0.001705346899689175,0.0032438185000501106,0.0015144689566794697,0.0029815066033053294
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,per_record_inference_sec,5,3.7466462999873327e-07,9.84591140562828e-08,2.842244832815292e-07,5.406364166750185e-07,2.524114927799116e-07,4.969177672175549e-07
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,inference_cpu_time_sec,5,0.002308152839998456,0.0006638996180430876,0.0017243749999977353,0.003439200999997638,0.0014838125858524691,0.003132493094144443
decision_tree,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,inference_peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
