stage,comparison_tier,classifier,phase,metric,unit,candidate_configuration_id,reference_configuration_id,candidate_mean,reference_mean,mean_difference,std_difference,mean_percent_change,ci95_low,ci95_high,n,df,t_critical,aggregation_hierarchy
V0.9-F,secondary,decision_tree,inference,throughput_records_sec,records/second,BGWO,K42,2955661.5948137613,2214310.0815006616,741351.5133130994,177835.6686382021,33.8792942897954,520539.3743349858,962163.6522912129,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,inference,wall_time_sec,seconds,BGWO,K42,1.0535492732792044,1.4116110427770763,-0.35806176949787183,0.1138471957449318,-25.0480822299293,-0.4994217283947685,-0.21670181060097515,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,absolute_peak_rss_mib,MiB,BGWO,K42,164.833671875,181.59375,-16.760078125000007,0.0603502351188897,-9.229432093081346,-16.835012836391034,-16.68514341360898,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,incremental_peak_rss_mib,MiB,BGWO,K42,10.52,21.264999999999997,-10.745,0.024366985862022347,-50.529031520051696,-10.775255607943246,-10.714744392056753,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,inference_latency_sec,seconds,BGWO,K42,0.06942050248093437,0.21880709699937145,-0.14938659451843705,0.04417181680579376,-67.55742697071852,-0.204233147103341,-0.0945400419335331,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,per_record_latency_sec,seconds,BGWO,K42,2.479303660033371e-06,7.81453917854898e-06,-5.33523551851561e-06,1.577564885921206e-06,-67.55742697071852,-7.2940409679764655e-06,-3.376430069054754e-06,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,process_cpu_time_sec,seconds,BGWO,K42,0.07157113415999997,0.22676638514,-0.15519525098000003,0.046310579803038335,-67.71093833856466,-0.21269742847865297,-0.0976930734813471,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,throughput_records_sec,records/second,BGWO,K42,416422.3148302259,134827.38044561763,281594.93438460823,45518.22063051252,215.59101101360753,225076.6007068499,338113.2680623666,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,training,wall_time_sec,seconds,BGWO,K42,0.06942050248093437,0.21880709699937145,-0.14938659451843705,0.04417181680579376,-67.55742697071852,-0.204233147103341,-0.0945400419335331,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,absolute_peak_rss_mib,MiB,BGWO,K42,154.377734375,155.85289062500001,-1.4751562499999977,0.08149265148523763,-0.9464961745205498,-1.57634273763349,-1.3739697623665055,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,incremental_peak_rss_mib,MiB,BGWO,K42,0.4225,0.4325,-0.01000000000000002,0.04183300132670377,-1.7446741854636643,-0.06194252971610789,0.041942529716107846,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,inference_latency_sec,seconds,BGWO,K42,0.002003931067616804,0.002490364836210688,-0.0004864337685938835,0.00021016544694018102,-19.45688766256651,-0.0007473886278384905,-0.00022547890934927647,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,per_record_latency_sec,seconds,BGWO,K42,3.3398851126946737e-07,4.150608060351147e-07,-8.107229476564728e-08,3.502757449003018e-08,-19.45688766256652,-1.2456477130641512e-07,-3.7579818224879424e-08,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,process_cpu_time_sec,seconds,BGWO,K42,1.05547064828,1.31384043428,-0.258369786,0.11338611944770036,-19.58185554268592,-0.39915724307989103,-0.11758232892010895,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,throughput_records_sec,records/second,BGWO,K42,3131517.2694252087,2481873.5271298923,649643.7422953167,114028.12300302059,26.14632077566274,508059.1325442693,791228.352046364,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,logistic_regression,inference,wall_time_sec,seconds,BGWO,K42,1.0260127066198037,1.2750667961398723,-0.24905408952006836,0.10760470883337268,-19.45688766256651,-0.38266297745330713,-0.11544520158682955,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,absolute_peak_rss_mib,MiB,BGWO,MI-K11,157.32421875,156.39265625000002,0.9315624999999954,0.08094208104192446,0.5956593378733925,0.8310596358385381,1.0320653641614528,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,incremental_peak_rss_mib,MiB,BGWO,MI-K11,3.02,2.77,0.25,0.02338535866733717,9.028312121954961,0.22096324315786994,0.27903675684213003,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
V0.9-F,secondary,decision_tree,training,inference_latency_sec,seconds,BGWO,MI-K11,0.04078319528169232,0.050020929559541405,-0.009237734277849087,0.00787234402403745,-17.26667825195456,-0.019012540063609557,0.0005370715079113832,5,4,2.7764451051977987,ten_repetitions_aggregated_within_seed_before_five_seed_scientific_pairing
